CPT_ID, Latitude, Longitude, NZMG Easting, NZMG Northing,NZTM_X,NZTM_Y, Vs30,,,,
CPT_31008_measurement_num_0,172.691012943303,-43.5142300419538,2485028.17853924,5743644.3258736,1575026.01,5182031.89,167.07,,,,
CPT_33992_measurement_num_0,172.708865966242,-43.4959600143739,2486464.67377073,5745679.33773895,1576461.89,5184066.13,167.08,,,,
CPT_99515_measurement_num_0,172.65602190233,-43.5041768909818,2482194.31079577,5744750.21480463,1572193.23,5183137.28,167.09,,,,
CPT_5458_measurement_num_0,172.734626549107,-43.556546325776,2488569.55910185,5738954.92079815,1578566.09,5177344.46,167.09,,,,
CPT_22409_measurement_num_0,172.694661627036,-43.5487791332184,2485337.18334453,5739806.90652329,1575335,5178196,167.11,,,,
CPT_35007_measurement_num_0,172.686486017311,-43.5456259700189,2484675.18910918,5740154.79576513,1574673.26,5178543.73,167.11,,,,
CPT_36976_measurement_num_0,172.692165960633,-43.5146849863205,2485121.59440507,5743594.12389896,1575119.39,5181981.71,167.11,,,,
CPT_25108_measurement_num_0,172.67377303995,-43.5217679762777,2483637.46573098,5742801.55972495,1573635.87,5181189.42,167.12,,,,
CPT_22246_measurement_num_0,172.737829956525,-43.5569300020429,2488828.53406092,5738913.10578304,1578824.96,5177302.67,167.13,,,,
CPT_331_measurement_num_0,172.698520636527,-43.49433800362,2485627.27449461,5745856.58384839,1575624.82,5184243.29,167.13,,,,
CPT_35512_measurement_num_0,172.653335023385,-43.5265340260761,2481987.30052488,5742265.40704511,1571986.37,5180653.43,167.13,,,,
CPT_34450_measurement_num_0,172.632260011792,-43.5260259863728,2480283.33679939,5742314.58802506,1570283.07,5180702.54,167.13,,,,
CPT_74_measurement_num_0,172.687020365507,-43.5052319229596,2484701.61284512,5744642.83568436,1574699.55,5183030,167.14,,,,
CPT_76101_measurement_num_0,172.683185120076,-43.4803687599546,2484381.0017439,5747404.00026632,1574379.01,5185790.08,167.15,,,,
CPT_48831_measurement_num_0,172.695943028169,-43.4786440408929,2485412.44990817,5747599.45074927,1575410.05,5185985.47,167.17,,,,
CPT_55192_measurement_num_0,172.710583589602,-43.4794359664355,2486597.24668124,5747515.66956989,1576594.38,5185901.74,167.17,,,,
CPT_577_measurement_num_0,172.657427915788,-43.5132098819074,2482312.12054669,5743747.10337855,1572311.02,5182134.56,167.18,,,,
CPT_34571_measurement_num_0,172.711634943681,-43.5117059868276,2486694.65980327,5743930.70046521,1576691.82,5182318.19,167.2,,,,
CPT_30925_measurement_num_0,172.67777995222,-43.5152109982745,2483958.6121571,5743531.30732045,1573956.87,5181918.89,167.2,,,,
CPT_36126_measurement_num_0,172.68818895403,-43.5078859766165,2484797.21385059,5744348.31801758,1574795.12,5182735.6,167.23,,,,
CPT_36893_measurement_num_0,172.693613949437,-43.4168409717035,2485198.82948633,5754465.09107185,1575196.45,5192848.45,167.23,,,,
CPT_30604_measurement_num_0,172.688067990658,-43.5168649786784,2484791.14712272,5743350.69590802,1574789.08,5181738.37,167.24,,,,
CPT_34621_measurement_num_0,172.704978029514,-43.5101570166725,2486155.768113,5744100.92027074,1576153.14,5182488.33,167.25,,,,
CPT_28537_measurement_num_0,172.728212060184,-43.5236209698774,2488039.40110114,5742611.39235877,1578036.05,5180999.44,167.26,,,,
CPT_6418_measurement_num_0,172.678924221804,-43.5131234255938,2484050.24429637,5743763.59605739,1574048.46,5182151.09,167.27,,,,
CPT_55506_measurement_num_0,172.742683370103,-43.5428681575313,2489215.90689714,5740476.6504311,1579212.13,5178865.59,167.28,,,,
CPT_59322_measurement_num_0,172.657344863309,-43.5250668050201,2482310.79245199,5742429.75149342,1572309.73,5180817.72,167.29,,,,
CPT_37659_measurement_num_0,172.738526990826,-43.5590536190201,2488885.59037113,5738677.33796807,1578882,5177067,167.3,,,,
CPT_25459_measurement_num_0,172.631697420308,-43.5068278937212,2480228.47953881,5744447.31812852,1570228.17,5182834.45,167.31,,,,
CPT_26625_measurement_num_0,172.694986974888,-43.5476710421889,2485363.02766222,5739930.11483984,1575360.83,5178319.16,167.33,,,,
CPT_3687_measurement_num_0,172.714303075864,-43.4976152125728,2486905.06601868,5745496.95703517,1576902.11,5183883.83,167.35,,,,
CPT_9300_measurement_num_0,172.6470569891,-43.5355571493245,2481484.00111463,5741260.80215823,1571483.3,5179649.2,167.35,,,,
CPT_40340_measurement_num_0,172.695109939699,-43.5112529719503,2485358.24761261,5743976.29912737,1575355.94,5182363.74,167.37,,,,
CPT_44307_measurement_num_0,172.685069907185,-43.5279520768941,2484553.3696544,5742117.98621717,1574551.43,5180506.14,167.37,,,,
CPT_32273_measurement_num_0,172.693924988051,-43.5529750179024,2485279.35489679,5739340.51230163,1575277.21,5177729.79,167.38,,,,
CPT_40667_measurement_num_0,172.736835952592,-43.5564579689784,2488748.05260228,5738965.2995066,1578744.51,5177354.84,167.38,,,,
CPT_30597_measurement_num_0,172.658212058302,-43.5180990244973,2482377.74121689,5743204.17082636,1572376.63,5181591.84,167.39,,,,
CPT_25885_measurement_num_0,172.705776320325,-43.4834941923723,2486209.90630502,5747063.43795205,1576207.2,5185449.68,167.4,,,,
CPT_37068_measurement_num_0,172.649434028026,-43.5225070454727,2481670.06977575,5742711.49951039,1571669.25,5181099.34,167.4,,,,
CPT_47629_measurement_num_0,172.703223017989,-43.4771440469312,2486000.84441634,5747768.21805019,1575998.21,5186154.18,167.41,,,,
CPT_55439_measurement_num_0,172.643557086536,-43.5067443723138,2481187.49138408,5744460.74818425,1571186.81,5182847.9,167.41,,,,
CPT_24355_measurement_num_0,172.652302333894,-43.5327828977221,2481906.69713371,5741570.79928376,1571905.82,5179959.09,167.41,,,,
CPT_87925_measurement_num_0,172.680730549495,-43.5514348707357,2484212.51272559,5739507.65399619,1574210.79,5177896.83,167.43,,,,
CPT_38575_measurement_num_0,172.695801024133,-43.479393993754,2485401.26418826,5747516.08831792,1575398.87,5185902.14,167.43,,,,
CPT_276_measurement_num_0,172.674356841059,-43.500137949268,2483675.32135093,5745204.87747198,1573673.65,5183591.8,167.44,,,,
CPT_15265_measurement_num_0,172.713788850506,-43.4958445816936,2486862.80270172,5745693.53571624,1576859.86,5184080.33,167.45,,,,
CPT_4975_measurement_num_0,172.686542955745,-43.507843928222,2484664.09127652,5744352.49262069,1574662.05,5182739.77,167.45,,,,
CPT_30916_measurement_num_0,172.697135056485,-43.5094990082703,2485521.29694996,5744171.76259959,1575518.92,5182559.13,167.47,,,,
CPT_26737_measurement_num_0,172.708910984451,-43.515783962882,2486475.97187979,5743476.86534297,1576473.23,5181864.53,167.47,,,,
CPT_24860_measurement_num_0,172.651447951448,-43.5269260066682,2481834.92942694,5742221.22441552,1571834.06,5180609.26,167.48,,,,
CPT_44738_measurement_num_0,172.651445015921,-43.5269630051831,2481834.70921395,5742217.11282493,1571833.84,5180605.15,167.48,,,,
CPT_102657_measurement_num_0,172.737279460831,-43.5572509989046,2488784.16477553,5738877.30257465,1578780.61,5177266.88,167.49,,,,
CPT_11040_measurement_num_0,172.691356902925,-43.5140099160824,2485055.90014736,5743668.88489843,1575053.72,5182056.44,167.49,,,,
CPT_916_measurement_num_0,172.708591563085,-43.4770143254565,2486435.14634698,5747784.15762467,1576432.34,5186170.12,167.49,,,,
CPT_38627_measurement_num_0,172.679050981005,-43.5231249979785,2484064.75063116,5742652.4398081,1574062.99,5181040.37,167.5,,,,
CPT_25630_measurement_num_0,172.688954899711,-43.5250020237622,2484866.21320511,5742446.91766908,1574864.14,5180834.95,167.51,,,,
CPT_94019_measurement_num_0,172.681665173137,-43.5520819082385,2484288.3106044,5739436.05305573,1574286.56,5177825.26,167.53,,,,
CPT_38638_measurement_num_0,172.659056938799,-43.5158279699819,2482445.02464442,5743456.76716683,1572443.88,5181844.34,167.53,,,,
CPT_927_measurement_num_0,172.705815145822,-43.4759257059357,2486210.08905329,5747904.31820681,1576207.37,5186290.23,167.54,,,,
CPT_49986_measurement_num_0,172.705191016913,-43.4747490330567,2486159.13076821,5748034.87017391,1576156.43,5186420.73,167.56,,,,
CPT_33130_measurement_num_0,172.716286006075,-43.5035190428101,2487067.66835156,5744841.57400298,1577064.66,5183228.71,167.56,,,,
CPT_44447_measurement_num_0,172.711430275332,-43.4928071748408,2486670.87215483,5746030.34255311,1576668,5184417,167.57,,,,
CPT_29782_measurement_num_0,172.694948235247,-43.5112049980707,2485345.15253409,5743981.58150339,1575342.85,5182369.02,167.58,,,,
CPT_4531_measurement_num_0,172.716277017776,-43.5023214499391,2487066.49051948,5744974.62682173,1577063.48,5183361.71,167.59,,,,
CPT_25458_measurement_num_0,172.631437898954,-43.5069468144001,2480207.55108239,5744434.01359632,1570207.25,5182821.15,167.6,,,,
CPT_36438_measurement_num_0,172.711822938324,-43.5116400092377,2486709.83604532,5743938.08305185,1576706.99,5182325.57,167.62,,,,
CPT_105779_measurement_num_0,172.640023035723,-43.5375170514807,2480916.39134521,5741040.63539752,1570915.92,5179429.1,167.62,,,,
CPT_8930_measurement_num_0,172.697041337127,-43.4789573352723,2485501.43439251,5747564.96597217,1575499,5185951,167.63,,,,
CPT_125259_measurement_num_0,172.65636375011,-43.5162037594248,2482227.43822369,5743414.12642855,1572226.38,5181801.71,167.64,,,,
CPT_99539_measurement_num_0,172.685993979192,-43.5113899274043,2484621.17486695,5743958.35888756,1574619.16,5182345.79,167.65,,,,
CPT_11305_measurement_num_0,172.696944902834,-43.5222326114072,2485511.03834802,5742756.97378017,1575508.7,5181144.9,167.67,,,,
CPT_907_measurement_num_0,172.69396540532,-43.5203898773012,2485269.40728978,5742960.8304008,1575267.16,5181348.67,167.67,,,,
CPT_9340_measurement_num_0,172.695159207045,-43.5539515803233,2485379.48159481,5739232.37585063,1575377.3,5177621.7,167.68,,,,
CPT_28483_measurement_num_0,172.7374853603,-43.5568515050463,2488800.66288153,5738921.74015684,1578797.1,5177311.3,167.69,,,,
CPT_11568_measurement_num_0,172.687663427151,-43.5195457944784,2484759.54691592,5743052.72933817,1574757.5,5181440.52,167.69,,,,
CPT_11375_measurement_num_0,172.714488310369,-43.4997526649594,2486920.85784711,5745259.53267658,1576917.9,5183646.5,167.69,,,,
CPT_15510_measurement_num_0,172.714539045493,-43.4997482894856,2486924.9594955,5745260.03279354,1576922,5183647,167.69,,,,
CPT_48545_measurement_num_0,172.710760051775,-43.4874689871207,2486614.60978149,5746623.2376703,1576611.75,5185009.66,167.7,,,,
CPT_54513_measurement_num_0,172.687923337906,-43.508536171393,2484776.00375922,5744276.00009282,1574773.92,5182663.31,167.71,,,,
CPT_24075_measurement_num_0,172.638674874877,-43.5269526261061,2480802.36558814,5742213.89303095,1570801.9,5180601.9,167.71,,,,
CPT_44111_measurement_num_0,172.636968051475,-43.5050049947139,2480653.81962348,5744651.70525532,1570653.34,5183038.77,167.72,,,,
CPT_25846_measurement_num_0,172.699126279545,-43.5021664035969,2485679.38772282,5744987.01062051,1575676.93,5183374.06,167.72,,,,
CPT_40500_measurement_num_0,172.699636985693,-43.4797149636713,2485711.73594069,5747481.55027275,1575709.22,5185867.62,167.73,,,,
CPT_29776_measurement_num_0,172.708929345383,-43.4817329127664,2486464.30017099,5747260.01107366,1576461.49,5185646.18,167.73,,,,
CPT_62567_measurement_num_0,172.709891790312,-43.4890157094195,2486544.96925922,5746451.15100195,1576542.14,5184837.64,167.74,,,,
CPT_44558_measurement_num_0,172.690806979248,-43.4930390645386,2485002.83045961,5745998.62099799,1575000.62,5184385.26,167.74,,,,
CPT_74674_measurement_num_0,172.695366783164,-43.5119896660076,2485379.31405436,5743894.52640828,1575377,5182282,167.75,,,,
CPT_4338_measurement_num_0,172.714384943905,-43.5038110012495,2486914.03621614,5744808.61409138,1576911.09,5183195.76,167.76,,,,
CPT_56208_measurement_num_0,172.678934892305,-43.5515410443307,2484067.45433634,5739495.30395618,1574065.79,5177884.48,167.79,,,,
CPT_55088_measurement_num_0,172.678934892305,-43.5515410443307,2484067.45433634,5739495.30395618,1574065.79,5177884.48,167.79,,,,
CPT_44163_measurement_num_0,172.639783979827,-43.5105110127574,2480884.17211288,5744040.9647029,1570883.62,5182428.27,167.8,,,,
CPT_29_measurement_num_0,172.710119689123,-43.5097314791657,2486571.37528238,5744149.65014043,1576568.58,5182537.05,167.8,,,,
CPT_24583_measurement_num_0,172.695668037369,-43.5525260387549,2485420.02314851,5739390.90785925,1575417.82,5177780.17,167.81,,,,
CPT_11033_measurement_num_0,172.713058500989,-43.5004122520802,2486805.47032371,5745185.8557966,1576802.56,5183572.85,167.82,,,,
CPT_5588_measurement_num_0,172.696322633639,-43.4789408418129,2485443.28152514,5747566.58745101,1575440.87,5185952.62,167.86,,,,
CPT_35531_measurement_num_0,172.707076797371,-43.5578061007893,2486343.9771821,5738807.55338296,1576341.42,5177197.08,167.88,,,,
CPT_30895_measurement_num_0,172.688567061385,-43.5164660094064,2484831.33419784,5743395.17244369,1574829.25,5181782.83,167.9,,,,
CPT_36898_measurement_num_0,172.693932021814,-43.4169399716561,2485224.62941221,5754454.18688509,1575222.24,5192837.55,167.9,,,,
CPT_100746_measurement_num_0,172.670207007658,-43.5465688357008,2483360.0011016,5740044.99479915,1573358.6,5178433.93,167.93,,,,
CPT_33419_measurement_num_0,172.749435955663,-43.5514089824718,2489764.48652735,5739529.37938914,1579760.51,5177918.72,167.95,,,,
CPT_31365_measurement_num_0,172.608199950408,-43.5636900444148,2478357.85061903,5738121.23506783,1568358.49,5176510.73,167.95,,,,
CPT_32749_measurement_num_0,172.636864698746,-43.540354381428,2480662.48105792,5740724.3014314,1570662.12,5179112.88,167.95,,,,
CPT_45252_measurement_num_0,172.688247981174,-43.5215339999003,2484807.63022665,5742832.01113166,1574805.57,5181219.89,167.96,,,,
CPT_4702_measurement_num_0,172.69053196334,-43.5075844857031,2484986.55962131,5744382.51727432,1574984.39,5182769.79,167.97,,,,
CPT_31891_measurement_num_0,172.632127815066,-43.5205943752967,2480270.00067346,5742918.00051181,1570269.72,5181305.72,167.98,,,,
CPT_38405_measurement_num_0,172.681828008593,-43.5514629617994,2484301.20809736,5739504.86993457,1574299.45,5177894.05,167.99,,,,
CPT_44274_measurement_num_0,172.695089584081,-43.5031557267622,2485353.32601295,5744875.91348034,1575351,5183263,167.99,,,,
CPT_40309_measurement_num_0,172.686861011959,-43.5183730454742,2484694.18434329,5743182.78218542,1574692.16,5181570.52,168,,,,
CPT_38329_measurement_num_0,172.652635013996,-43.5299780069805,2481932.29708161,5741882.5398097,1571931.4,5180270.71,168.03,,,,
CPT_9293_measurement_num_0,172.64890227121,-43.5450424818395,2481637.56544213,5740207.58687792,1571636.84,5178596.4,168.05,,,,
CPT_29097_measurement_num_0,172.65467595524,-43.5048600409814,2482085.77652731,5744673.86791575,1572084.74,5183060.96,168.06,,,,
CPT_34186_measurement_num_0,172.708335003167,-43.4876800111949,2486418.52149372,5746599.11157871,1576415.74,5184985.54,168.07,,,,
CPT_54514_measurement_num_0,172.68789854949,-43.5085451080137,2484774.00294368,5744274.99974478,1574771.92,5182662.31,168.09,,,,
CPT_34369_measurement_num_0,172.701868048944,-43.4794400475369,2485892.12763107,5747512.73962267,1575889.54,5185898.8,168.09,,,,
CPT_74623_measurement_num_0,172.702347640618,-43.4790988624132,2485930.79348692,5747550.78391323,1575928.19,5185936.83,168.1,,,,
CPT_40726_measurement_num_0,172.736476003711,-43.5566929600553,2488719.04991914,5738939.09973886,1578715.52,5177328.65,168.14,,,,
CPT_3944_measurement_num_0,172.711867123547,-43.4931950114001,2486706.3555355,5745987.37491189,1576703.47,5184374.05,168.14,,,,
CPT_12110_measurement_num_0,172.649570281433,-43.5228037031675,2481681.22315121,5742678.58642889,1571680.4,5181066.44,168.14,,,,
CPT_33984_measurement_num_0,172.708740997285,-43.4991090394403,2486455.78363027,5745329.4396169,1576453.01,5183716.37,168.15,,,,
CPT_24761_measurement_num_0,172.643295942259,-43.529238997687,2481177.01375896,5741961.4737654,1571176.41,5180349.59,168.15,,,,
CPT_46906_measurement_num_0,172.679251939034,-43.5143419929893,2484077.26152387,5743628.31239839,1574075.47,5182015.86,168.18,,,,
CPT_36683_measurement_num_0,172.692600020602,-43.5219899633742,2485159.66897245,5742782.65273252,1575157.47,5181170.56,168.18,,,,
CPT_33314_measurement_num_0,172.71013698942,-43.4851969711116,2486563.33347593,5746875.48800891,1576560.49,5185261.81,168.18,,,,
CPT_31867_measurement_num_0,172.738900217446,-43.5604188785887,2488916.21832775,5738525.74520425,1578912.62,5176915.47,168.2,,,,
CPT_26545_measurement_num_0,172.642117020206,-43.5123523292988,2481073.70000034,5743837.20117153,1571073.08,5182224.59,168.2,,,,
CPT_38208_measurement_num_0,172.691256968727,-43.5223510171346,2485051.23474048,5742742.13947177,1575049.08,5181130.06,168.21,,,,
CPT_193693_measurement_num_0,172.644190647937,-43.534865924247,2481251.99270126,5741336.61913258,1571251.38,5179724.98,168.21,,,,
CPT_44399_measurement_num_0,172.711373152732,-43.520584615963,2486676.88979589,5742944.18863563,1576674.08,5181332.07,168.22,,,,
CPT_24586_measurement_num_0,172.69191295927,-43.5538959669068,2485117.14625114,5739237.59655255,1575115.07,5177626.91,168.23,,,,
CPT_25971_measurement_num_0,172.709453990538,-43.4891448902092,2486509.60496155,5746436.67592028,1576506.79,5184823.17,168.24,,,,
CPT_1429_measurement_num_0,172.706104197932,-43.4957772752565,2486241.22521485,5745698.85980903,1576238.53,5184085.64,168.24,,,,
CPT_44355_measurement_num_0,172.694870782525,-43.5549250662265,2485356.56876167,5739124.13335634,1575354.4,5177513.5,168.25,,,,
CPT_37781_measurement_num_0,172.697493059279,-43.5028649692173,2485547.58375755,5744908.92251562,1575545.18,5183296,168.25,,,,
CPT_26149_measurement_num_0,172.73749418154,-43.5572152051592,2488801.50201206,5738881.33368011,1578797.94,5177270.91,168.25,,,,
CPT_2665_measurement_num_0,172.726219656151,-43.5107912576473,2487873.66559025,5744036.28657253,1577870.35,5182423.76,168.27,,,,
CPT_36528_measurement_num_0,172.711848018039,-43.5196560335261,2486714.92755561,5743047.48882279,1576712.1,5181435.33,168.27,,,,
CPT_2963_measurement_num_0,172.707997965107,-43.5135342588097,2486401.27775169,5743726.55622233,1576398.56,5182114.12,168.27,,,,
CPT_27881_measurement_num_0,172.657135060936,-43.5141069999897,2482288.84871648,5743647.33528427,1572287.76,5182034.83,168.27,,,,
CPT_25579_measurement_num_0,172.686838052242,-43.5087680357188,2484688.33844893,5744249.9118188,1574686.29,5182637.23,168.27,,,,
CPT_40116_measurement_num_0,172.658906949481,-43.5143839583691,2482432.24404191,5743617.14979851,1572431.1,5182004.66,168.3,,,,
CPT_1430_measurement_num_0,172.709267519763,-43.4962036119362,2486497.24624625,5745652.38645421,1576494.45,5184039.19,168.3,,,,
CPT_34989_measurement_num_0,172.694918562849,-43.5544605766295,2485360.24196544,5739175.75386024,1575358.07,5177565.1,168.31,,,,
